Sample,hsa-mir-15a,hsa-mir-26a-1,hsa-mir-107,hsa-mir-221,Betaine Aldehyde_pos,3-Nitrotyrosine_neg,5-Methylthioadenosine_pos,Acetylcholine_pos,Acetylglycine/Glycocyamine_pos,Acetylneuraminate_neg,Acetylornithine_neg,Adenine_pos,Adenosine_pos,Adipate_neg,Alanine_pos,Aminoadipate_neg,Aminobenzoates/Trigonelline_pos,Aminobenzoic Acid_pos,Aminosugar Phosphates_pos,Aminovaleric Acid_pos,Argininosuccinic Acid_neg,Asparagine_pos,Aspartate_pos,Butylcarnitine_pos,Cadaverine_pos,Caffeine_pos,cAMP_pos,Carnitine_pos,cGMP_pos,Choline_pos,Cis-4-Hydroxy-D-Proline_pos,Citraconic Acid_pos,Citrulline_pos,CMP_pos,Cortisone_pos,Cotinine_pos,Creatine_pos,Creatinine_pos,Cyanocobalamin_pos,Cystine_pos,Cytidine_pos,D-Erythrose 4-Phosphate_neg,Deoxyadenosine_pos,Dihydroxyacetone Phosphate_pos,Dimethylarginine_pos,Dimethylglycine_pos,Dimethylguanosine_pos,Dimethylxanthine_pos,dTMP_pos,dUMP_pos,Epinephrine-H2O_pos,Erythronate_neg,Erythrose-4-Phosphate_neg,Ethylmalonate_neg,FAD_pos,Folate_pos,Gluconate_neg,Glucose-1-Phosphate_neg,Glutamate_pos,Glutamine_pos,Glutarate_neg,Glycerate_neg,Glycerol-3-Phosphate_neg,Glycerophosphocholine_pos,Glycine_neg,Glycolate_neg,Glycolic Acid_neg,Glycyl-Proline_pos,Guanine_pos,Guanosine_pos,Hexanoylcarnitine_pos,Hexose 6-Phosphate_neg,Histidine_pos,Histidinol_pos,Homoarginine_pos,Homocitrulline_pos,Homocysteic Acid_pos,Homocysteine_pos,Homoserine_pos,Hydroxy-Methylbutyrate_neg,Hydroxyanthranilate_pos,Hydroxycinnaminic acid_neg,Hydroxyglutarate_neg,Hydroxyindoleacetate_pos,Hydroxykynurenine_pos,Hydroxytryptophan_pos,Imidazoleacetate_pos,Imidazoleacetic Acid_pos,Indole_pos,Indole-2-Carboxylic Acid_neg,Indoleacrylate_pos,Isopropylmalic Acid_neg,Itaconate_neg,Ketohexanoic Acid_neg,Ketoisovalerate_neg,Ketoisovaleric Acid_pos,Ketoleucine_neg,Kynurenate_pos,Lipoamide_pos,Lipoic Acid_pos,Lysine_pos,Malate_neg,Margaric Acid_neg,Melatonin_pos,Metanephrine_pos,Methionine Sulfoxide_pos,Methionine_pos,Methoxytyramine_pos,Methyl Phenylacetate_neg,Methyl-Oxovalerate_neg,Methylamino-Alanine_pos,Methylene-THF_pos,Methylglutarate_neg,Methylhistamine_pos,Methylsuccinate_neg,Methyltetrahydrofolate_pos,Methylthioadenosine_pos,Mevalonolactone_pos,Myoinositol_neg,n-Glycylproline_pos,NADH_1_pos,NADH_2_pos,NADH_3_pos,Nicotinamide Riboside_pos,Norvaline_pos,Ornithine_pos,Oxoguanine/3-Methoxytyramine_pos,Phosphocholine_pos,phosphoenolpyruvate_1_neg,Phosphoenolpyruvate_neg,Phosphoglycerate_pos,Phosphoglycerates_neg,Phosphoserine_pos,Pipecolate_pos,Proline_pos,Propylene Glycol_pos,Riboflavin_pos,S-Ribosyl-L-Homocysteine_pos,Sarcosine_pos,Serine_pos,Serotonin_pos,Spermidine_pos,Succinylcarnitine/3-Hydroxyisovalerylcarnitine_pos,Symmetric Dimethylarginine_pos,Taurine_neg,Theobromine_pos,Thiamine_pos,Threonine_pos,Thymidylic Acid_pos,Trans-Aconitate_neg,Trimethylamine Oxide_pos,Trimethylamine_pos,Tryptophan_pos,UDP_pos,Urea_pos,Ureidopropionate_pos,Uric Acid_pos,Valerylcarnitine_pos,Valine_pos,Xanthurenic Acid_neg,Xylonate_neg
UO1_Set1_ALL_108_sample 066,11.0897414,0.597989259,3.796096044,11.22389495,1.869436141,0.001303265,0.032984381,7.12887693,0.314438499,0.002821044,0.001294031,1.602002298,0.038100865,0.007277832,0.050552929,0.012715765,0.338120873,0.591894172,0.047019127,0.352298543,0.014398799,0.119983558,0.616444979,0.241633621,0.221422857,1.562567327,0.171854472,3.814885918,0.080029562,0.980963014,0.770312332,0.156308031,9.081821377,0.101150216,2.15092388,0.597796978,2.819084287,6.13722877,0.014505991,0.033513856,0.101210406,0.010519219,0.129253429,1.251367196,0.159705554,3.550539695,0.189842074,0.564701091,0.045034107,0.036870452,1.546942126,0.000609,0.001455733,0.00449335,0.052789912,0.053872636,0.000127,0.002006747,2.568590148,6.12989239,0.004408768,0.001184966,0.001636552,0.054584502,0.003156631,0.001109691,0.004073571,0.461374705,1.334475074,0.118846911,0.016842847,0.001460459,3.902070102,0.604845473,1.258781455,1.848157284,0.842979161,2.132805017,1.487137716,6.146880461,0.468686149,0.027345333,0.00101179,11.57033671,9.868456432,0.299726251,7.251396954,2.392072407,1.443050296,0.006979845,4.978749863,0.001993411,0.003496021,0.044811015,0.034110703,0.344046448,0.005359611,0.796215843,4.141790764,0.265260077,30.29429221,0.000425,0.007192301,7.006827505,4.050896083,0.100079831,1.458204105,0.689774171,0.005381905,0.004812493,2.988914764,0.018026541,0.002001754,0.728560735,0.000919,0.146867574,0.373047082,2.990533719,0.0003425,0.443026102,0.046956179,0.03010219,0.04047096,0.125103597,6.19164367,0.846496762,1.536965219,0.37932598,0.010670314,0.005413243,5.52859055,0.001897781,0.46075752,0.412278361,18.696822,0.264447816,0.018797464,0.045440226,0.107112922,2.338124658,70.54221055,5.479782557,0.343729685,0.497585885,0.0003765,1.108602592,0.110055701,0.867098065,0.017429512,0.001587175,0.339190096,1.026838059,1.494501167,0.071139168,2.216152907,0.190595888,0.176654549,0.330328551,6.36583783,0.000443,0.000389
UO1_Set1_ALL_109_sample 067,10.54200988,4.994927635,14.93454647,342.5359599,2.064735225,0.003132601,7.941750047,7.277418291,0.466085834,0.008425497,0.133944152,2.164023334,0.353960607,0.00563239,1.002323427,0.049701556,0.263513759,3.193377525,0.116368291,23.86179412,0.00672561,1.280350515,2.319171887,8.354105293,0.387497131,1.189372298,1.007116624,156.0210848,0.194045661,19.02863892,8.102349643,0.581844288,13.76847173,19.56286937,10.77588893,0.570477306,92.64410863,5.242214694,6.884739101,0.176437586,37.48131034,0.036867901,0.59943969,1.659066799,5.006829276,265.4244182,10.51036168,0.511730698,0.248800772,0.196306689,5.911617022,0.134918494,0.052406265,0.010256294,1.397732967,23.31160525,0.007264667,0.059982522,141.7360669,47.08147516,0.010327945,0.026723302,0.028102416,83.55411545,0.042309774,0.000953,0.002980937,13.88714937,3.343137152,1.706261372,0.064510529,0.062327962,47.3492209,0.471871655,2.065804653,2.201249554,0.787863617,3.190425308,42.49894842,6.759143098,0.561734307,0.019874347,0.079474108,97.61608826,9.547963594,0.456748576,8.486360886,2.235874913,17.32076725,0.032046602,44.56044316,0.002949885,0.014362396,0.384320096,0.038890956,1.080040773,0.007855961,6.489722974,133.0682146,1.056220981,117.8364483,0.083901677,0.00726848,6.742252759,20.1308249,2.039629708,180.7236782,0.621524195,0.00673978,0.006723548,3.008301767,0.099749262,0.212379766,1.473247645,0.007951769,0.118455007,92.39209898,6.499951042,0.001157475,14.45724872,0.281132425,0.19227841,0.133696356,22.56424942,445.2334364,39.97464978,2.089599045,250.8974978,0.072231058,0.030654605,11.54789501,0.016411892,1.359536614,1.267088006,572.0991757,0.990191629,1.312355928,0.156728122,2.447255031,77.74370201,66.94330114,97.6525324,24.09628639,14.98806072,0.009861364,0.973783257,63.92401712,24.12843393,0.462296726,0.001650911,0.29267021,5.54284272,337.9776954,0.406757618,5.011834491,2.249423228,6.506599499,12.33281727,464.2266662,0.006962878,0.068013792
UO1_Set1_ALL_110_sample 068,8.662210426,4.474894018,13.11657447,275.0243426,1.837338613,0.002103498,4.618670339,5.901135993,0.447098504,0.006157509,0.083162969,1.800453049,0.204011926,0.004693398,1.125352619,0.039120134,0.228572025,3.206336582,0.088469462,19.72163098,0.006534229,1.196610628,2.052425566,5.421392816,0.355209309,1.137460139,0.852440831,133.4755223,0.21073367,16.50378766,6.690155885,0.460249699,9.086616737,15.64449696,9.392995488,0.553643901,83.9042808,5.666819159,4.658178039,0.453649399,15.10726208,0.021480538,0.531577052,1.393807534,4.303330776,226.6829448,7.090682333,0.691688344,0.162311266,0.152295983,5.325482716,0.101130215,0.021963547,0.00862179,0.774897398,14.63879081,0.006303863,0.040359182,151.3696856,36.64199931,0.008212092,0.019577229,0.011334902,77.13946421,0.029055025,0.000801,0.002308926,33.39102898,3.235421709,1.493763085,0.061803882,0.044330963,33.81929576,0.334182786,1.552506723,2.355754337,0.242300898,2.846772061,33.17383711,5.229320179,0.511065996,0.015252403,0.048829242,78.84951425,8.754442524,0.480220746,7.307713736,1.975179471,13.37334607,0.023170597,40.50317529,0.001755002,0.011426857,0.266891141,0.02781502,0.637620707,0.005564909,5.553809161,105.8941328,0.968042668,89.8744804,0.06806173,0.005725655,5.344259717,17.36168732,1.393938589,169.9295226,0.518163831,0.004720503,0.004836244,3.793334855,0.05739437,0.129715134,1.07103113,0.006030294,0.127930541,54.315176,5.753122464,0.001519484,36.9095152,0.165497496,0.122515424,0.104419985,5.423958528,372.7783548,33.23953339,1.405500762,203.0328408,0.043211223,0.018387908,8.54885025,0.00925703,1.040839574,0.922672745,477.2264794,0.813602027,1.146313458,0.130347301,2.389697626,62.13681328,68.97653149,55.2746347,16.08366189,11.4812735,0.01289797,0.96096682,46.1294566,19.0302741,0.305893308,0.000447,0.208906636,4.660735005,270.9333892,0.273407643,3.940413191,1.969165475,2.065752517,2.408846222,390.3237682,0.004787483,0.050102288
UO1_Set1_ALL_111_sample 069,8.386653572,4.36878054,13.02524917,305.8545342,1.757299615,0.001975159,6.233098733,6.472343767,0.406411329,0.006974087,0.123947178,1.829873307,0.211389618,0.005009082,0.995331242,0.043460483,0.232725665,2.681228411,0.11714615,20.97539051,0.007510301,1.059236356,1.954300718,8.892370565,0.346491893,1.000562303,0.808825126,136.0577729,0.150993912,17.10327488,4.751514487,0.499909419,9.725978848,14.03594042,9.18098774,0.522040004,62.24188472,4.291566704,5.267162175,0.605168551,24.75940759,0.031768749,0.613140637,1.440447521,5.353071872,228.7121612,8.117636062,0.420067934,0.221877068,0.140435536,5.33412508,0.093302832,0.03996899,0.010428389,0.998490791,15.57111377,0.006440241,0.054447573,125.09197,42.72698311,0.010184242,0.024139999,0.010270218,65.53843766,0.032075338,0.000645,0.002486805,11.45688783,2.668950148,1.373407759,0.075295284,0.055066945,39.34480701,0.3678392,1.866635195,1.623038426,0.614189004,2.639073979,33.13029095,6.045005629,0.484112843,0.016883297,0.05749185,92.48137944,8.373726901,0.396067723,7.190810372,1.989974231,14.50229165,0.024807955,38.58331763,0.00219163,0.012199355,0.366210143,0.030224149,0.92148189,0.006671829,5.527741702,109.9573996,1.032845013,104.3660882,0.070932742,0.006557085,6.060906647,17.55827787,2.065130384,168.4071131,0.496433256,0.005270471,0.005831851,2.931108129,0.058572739,0.178451172,1.028430156,0.005603043,0.101398926,73.34008606,5.152606383,0.001424311,10.77894422,0.189206731,0.109329525,0.096132173,5.21520629,382.8310006,32.4189717,1.193300025,225.7329524,0.055343786,0.023040785,9.563268058,0.012592924,1.257610972,1.211948523,475.0370743,0.627040844,1.123441242,0.148778542,2.129105713,62.50002926,66.41729597,77.76828922,23.45958501,14.38204583,0.012730513,0.838131582,50.74965114,19.69879783,0.37662811,0.001401667,0.195869283,5.01862935,279.5436621,0.157729723,3.741040369,1.41474861,1.763721866,11.21098611,398.5235731,0.006138409,0.053241693
UO1_Set1_ALL_112_sample 070,6.383354707,3.344619625,8.645162847,126.8944343,1.345562607,0.001568113,2.039084762,4.058828548,0.333819359,0.009445628,0.021414806,1.300738242,0.053674493,0.004102686,0.871736033,0.029827924,0.200951875,0.279534227,0.126470348,14.10098889,0.005698148,1.191965372,2.22973376,7.962356755,0.227488441,1.114784044,1.778323635,70.48434897,0.958509373,11.67552552,3.120064851,0.351926297,8.90693876,112.6720407,8.182440155,0.480607086,44.07118143,3.040421752,1.519727602,0.538434343,2.174578449,0.023350676,0.787530383,2.174499978,9.22693226,154.743782,8.331995224,0.444352995,0.056306456,0.036870452,3.531580689,0.046367106,0.036583366,0.007014376,1.540542197,4.275675896,0.005993447,0.035034298,73.74274644,36.54335956,0.006291902,0.017660924,0.141615898,85.08667154,0.025558791,0.000579,0.001985839,9.983837169,6.172116305,0.531723219,0.033685694,0.028385171,34.98627705,0.301434722,1.699809658,1.52531595,0.484601796,2.366631301,29.4885551,4.285973896,0.341108224,0.014274938,0.025432277,42.38155637,7.442655809,0.325453471,5.700532332,1.598093546,9.039265493,0.019101745,27.7845052,0.001658678,0.013831223,0.102548776,0.023796376,0.435949891,0.003840233,3.38060052,72.63567367,0.655071212,89.78317841,0.114467357,0.001735218,5.046826764,10.76165478,1.185544407,111.1917565,0.395678014,0.004215783,0.003365154,1.61487436,0.031797163,0.155369865,0.747579726,0.005226087,0.084153231,27.20353659,4.050222508,0.000835,11.19665827,0.26515198,0.162846997,0.083837351,5.495025075,271.0086571,58.67658488,0.800808666,124.1962519,0.163259612,0.072380353,26.7787129,0.043003316,4.563973485,0.620354527,359.5803993,0.528895631,0.462926942,0.147097774,1.769711025,72.12332557,61.11901197,61.21175093,5.467722582,26.44315765,0.002265416,0.759907617,20.61429859,17.653049,0.04596139,0.001058816,0.199047696,2.989566636,201.5551634,0.103647729,5.864020436,0.983450182,0.501354462,6.764747586,281.745553,0.003991534,0.023501302
UO1_Set1_ALL_113_BLANK,143.3588844,19.06197527,55.21407825,66.84233829,26.90867789,0.000389,0.470509453,100.3758509,3.639065711,1.218573768,0.244438589,19.63127964,0.405563002,2.533090914,0.589735179,4.009836858,3.86696247,6.709347259,0.020630877,4.85834289,0.597740991,0.119983558,9.68276626,3.599891162,3.420893661,20.54498068,2.586177252,61.34594243,1.142259264,11.83754439,0.770312332,0.156308031,123.7419923,2.041620207,75.4608419,2.387808978,0.789093628,101.2177348,0.35934209,0.619507891,2.871045614,3.233035292,0.129253429,19.30986188,2.334139851,40.01445927,1.481307628,6.393318767,0.022517054,1.605326303,22.60486091,0.197140304,0.464079868,1.470506701,0.925559498,0.412817504,0.083883158,0.61025362,11.26878778,6.12989239,1.456144238,0.350876518,0.585453927,2.144886568,0.001044444,0.447950826,1.376779454,5.116992594,43.01183689,1.369192709,0.016842847,0.47089583,50.70786294,10.05875815,18.74988937,28.77717199,10.52531816,32.7440974,12.75373981,2131.146003,5.22420807,9.801461943,0.000292,157.4344589,97.52420214,0.134474103,112.0743622,37.1153476,8.018197697,1.997378374,51.44220876,0.744130916,1.529735482,15.89939735,11.91366717,5.489637943,1.892218723,0.796215843,2.070895382,0.265260077,8.087279765,0.411045066,2.394869981,94.42066757,244.281876,1.10005118,20.26467182,8.811727837,1.895669032,1.627841683,40.12511522,0.009013271,0.22982007,7.870820783,0.0004595,1.827627512,6.581265783,39.79419233,0.0003425,5.290430125,0.5915228,0.308717243,0.323579904,1.487621456,76.0341872,10.90810076,17.64645724,5.69020303,5.375170277,2.238475624,89.68602749,1.176939282,8.686818098,5.469073853,235.8580477,6.482301438,0.018797464,0.663461277,1.49546086,8.159992132,14.39011591,79.13561963,0.343729685,8.697907065,0.055073649,12.03222025,1.802118324,9.254646737,0.017429512,0.487730549,4.752292116,16.12795052,0.476684889,0.619514201,29.41544484,2.666284001,0.176654549,4.370959847,75.07200535,0.000443,0.563865068
UO1_Set1_ALL_114_Pooled QC,12.63702725,3.791336722,13.99136783,379.2670506,2.481853738,0.002925769,8.935338064,7.470469202,0.404914709,0.008123263,0.109715318,2.346007999,0.233903748,0.007288754,1.060726144,0.040634222,0.334549768,2.843372972,0.081456632,24.92574469,0.004860008,1.430340901,2.238920609,9.437967146,0.33503546,1.595400341,0.850747403,146.1559802,0.295262794,18.14469813,7.19715773,0.779576391,14.4001891,26.07095531,11.93934802,0.60959221,87.41396757,6.404335792,3.365446635,0.993144741,23.02010306,0.032359783,0.696986209,2.27934293,4.638249282,240.5660102,7.761819976,0.627731125,0.15642435,0.25462557,5.422815276,0.104450602,0.039992355,0.010480866,1.009079447,13.5252935,0.008513694,0.087635462,137.0183753,53.87044248,0.009933568,0.024771574,0.0596913,60.93053145,0.037450138,0.000941,0.003521898,25.02505518,4.037699666,1.444413258,0.083062058,0.098418694,49.93291517,0.521094661,2.209870953,2.869105671,0.95515939,3.680348724,42.71046359,8.235346626,0.617644195,0.026190712,0.050466091,77.67996361,10.51399162,0.50872038,10.3450728,3.037875095,12.80012332,0.024205054,46.98901002,0.003003146,0.019957141,0.271715791,0.042660633,0.936168685,0.007726038,6.754597984,120.7436311,1.449580273,130.3303831,0.056375483,0.009406031,8.479991788,23.67992909,1.912465029,144.8443702,0.742069871,0.006777616,0.007035585,3.785846526,0.079221164,0.216094978,1.23592409,0.007509509,0.155807791,104.7272084,6.301939244,0.001614658,21.52302707,0.21828422,0.132309609,0.099302806,19.20087358,464.3316102,35.25781543,1.83260189,197.3290066,0.065859148,0.026427814,12.27147042,0.012181449,1.83543247,1.22319537,597.8729274,1.364825277,0.820293868,0.29491751,2.545010857,102.5485729,69.55732348,97.16950112,17.03457286,13.44381678,0.007873892,1.160162714,40.21226595,25.23226707,0.105372005,0.001885878,0.283458514,5.054035629,348.8236614,0.792249732,5.597742571,1.703183118,3.269418842,10.27966987,474.7185534,0.006156742,0.056236754
UO1_Set1_ALL_115_NIST Plasma,117.2054012,94.09540943,134.7114599,1773.495444,0.595906687,0.510045042,1.710495654,80.6679616,22.91303221,1.250415958,3.258072127,16.04885104,0.353733001,2.728607384,15.14089914,5.856892826,2.875633503,48.8159614,0.306513463,142.9910547,0.931778325,11.4444371,8.640954851,85.25856353,2.849825194,1229.864914,2.137072388,2708.773226,0.827197975,52.64884889,74.51543335,0.156308031,456.4920901,0.886854256,127.292209,0.237542271,397.8393377,716.7571681,0.150617777,0.538069766,1.740646872,3.115066861,2.40675727,13.91948878,35.9866821,656.257641,53.24001344,1287.100346,9.494849041,8.501338486,27.08396479,3.274189243,0.000587289,2.127048282,0.240969906,0.31603392,0.487427135,7.860316579,58.72177637,302.6071434,2.134610672,0.897755429,0.613184873,124.7061656,2.432702852,0.269541899,0.893070783,4.747296555,32.61518605,0.058610088,1.130941538,0.6232903,433.7182965,0.147271261,197.4092021,35.422401,8.968535727,20.39466795,194.9485679,2605.414845,5.088035265,10.67782192,0.804120011,166.6851144,74.44496161,3.788315252,274.7387718,108.2879798,139.811111,3.069829522,416.7442544,0.713278592,3.698911814,86.03676983,13.97305911,5.17486304,2.615705499,46.95001895,1170.367943,12.37427355,640.8244852,0.87895995,2.932196362,83.90464152,247.4129521,9.59826641,807.2733454,7.496517696,2.017358692,2.358913619,71.38744897,0.214159806,15.22288051,13.66229775,1.306336318,1.48788543,20.05263953,36.47405299,1.038609484,4.807001558,0.02347809,0.323284772,0.532914672,3.515580025,3263.557252,112.149764,11.46532434,7.506664318,3.253254786,1.332733973,72.37868969,0.682100808,4.314554362,29.99650754,4979.768659,5.51119211,0.523544209,1.135397161,33.47542512,17.08638834,10.16590832,86.71238357,13.36453373,122.3995391,7.107609489,381.8490151,0.649935912,113.4128047,21.21339282,0.581383421,190.7150476,18.79413486,3717.009552,1.012119117,468.4999192,8.760677755,734.1512449,39.23314165,3187.146161,2.894517695,1.249927981
UO1_Set1_ALL_116_BLANK,115.2783778,0.597989259,40.64695691,54.24699661,20.49623069,0.660010117,0.406124506,1.272131355,0.107689967,1.823382175,0.446681136,15.10244395,0.313528079,4.761687391,0.48484655,7.110770193,2.988027353,5.539004968,0.020630877,3.495705301,1.222175582,5.255650297,7.715992282,2.446920988,2.498979831,17.2920092,1.630904917,46.20726884,0.879320839,9.457420763,30.19175401,0.156308031,1.507135669,0.971347855,2.15092388,2.182044476,0.789093628,80.88405632,0.044796005,0.635486998,3.003947006,5.850355523,1.592026599,15.83199493,2.093256495,31.82506665,1.35707052,6.145771731,0.022517054,1.517827148,18.11977811,0.257188703,0.000587289,2.467376227,0.087360964,0.405935371,0.000127,0.702558627,10.45978603,6.12989239,2.668922661,0.81334601,0.492839249,1.880239726,1.72915157,0.770398104,2.68988673,4.503951194,33.70230797,1.085991942,0.016842847,0.000691581,37.95205127,0.147271261,0.361007666,25.22680923,8.122571908,24.92024791,10.79237619,4259.375927,4.418320762,17.16389438,0.000292,99.89306882,76.31886409,0.134474103,91.50875727,30.38165762,0.721525148,3.579593685,43.76549741,1.256290671,2.6700629,27.58032696,20.09642472,4.711227848,3.324133303,0.796215843,2.070895382,12.66539518,8.087279765,0.000425,4.819257569,74.41459665,198.0512229,1.19114983,14.76097052,7.036088863,3.126604324,3.017140279,31.68900837,0.009013271,0.495215831,5.762807545,0.454470714,1.207836529,5.196819149,33.36243382,0.611438469,3.957749344,0.02347809,0.007060882,0.362013931,1.367086943,67.25292306,8.978226923,14.33253944,4.525975957,4.792056201,2.028481703,55.34096892,0.784885613,0.164357935,5.249608826,193.4791855,0.264447816,0.018797464,0.045440226,1.302494142,6.636228342,6.403576964,65.53275855,0.343729685,6.752948748,0.145780293,9.62329006,1.260176721,7.684026779,0.017429512,0.921344819,3.615280137,16.51439871,0.476684889,0.024622749,26.99864654,2.088483516,0.176654549,0.165164276,71.13133302,0.000443,0.663891264
UO1_Set1_ALL_117_sample 071,8.726478263,4.724783371,14.29027602,318.4936118,2.007524064,0.002261094,7.918800242,5.176324012,0.430775708,0.007857001,0.106946581,1.951502026,0.269819679,0.005350399,1.036885046,0.043244651,0.256113592,2.672443971,0.079613524,21.92851138,0.004891618,1.157484737,2.361513066,8.390770964,0.299515237,1.300542958,0.619280724,149.1954083,0.105256652,17.93895866,5.748726257,0.531301351,12.221404,10.22176868,7.500101632,0.543131634,107.5738772,4.808337027,5.064477024,0.539144761,21.19628176,0.029015774,0.650370705,1.706262575,4.577764704,250.8404576,8.758521673,0.56130551,0.187843484,0.174636427,5.513496532,0.106944681,0.034521081,0.009534497,1.313899277,17.01144226,0.00608425,0.053747692,149.174916,45.33293518,0.00985701,0.026637965,0.014355199,68.49152203,0.033345821,0.000675,0.002499709,35.19721003,2.710642107,1.511757038,0.072593715,0.052036662,46.71721322,0.396484963,1.913204715,1.713033918,0.688283858,2.547404854,36.42511672,5.849382459,0.520635871,0.017140647,0.060949749,92.60260749,8.811093073,0.383207613,7.491909376,2.16297172,16.07015158,0.026493159,46.43390296,0.001970442,0.012951918,0.308944693,0.03187925,1.00045391,0.006711108,5.256806246,123.6411491,1.024611222,105.2989277,0.087536749,0.006662261,6.003995923,18.83740043,2.037933135,171.9791994,0.513160647,0.006128814,0.005759526,3.247567192,0.090055748,0.182975906,1.073192457,0.006016434,0.112182058,92.38902922,5.955303646,0.001069055,37.22623893,0.216163353,0.103158488,0.123056642,17.26167264,403.9346997,33.52554518,1.278248885,223.0818556,0.066123802,0.028512086,11.38506347,0.014375538,1.28240889,1.158439188,505.2877587,0.633402451,1.210286617,0.157083897,2.106902556,73.65328326,66.41598647,90.54064944,26.5904198,12.77445124,0.009164991,0.993585371,49.12706262,22.31797461,0.326378731,0.001496118,0.217939001,5.085280064,308.6036558,0.233087859,3.625172774,2.397746277,3.424977572,12.10469116,424.0183933,0.006636053,0.05835803
UO1_Set1_ALL_118_sample 072,8.159291456,4.347272367,12.14277683,289.0329626,1.542925802,0.002425933,6.77213777,5.242798455,0.381494282,0.005912797,0.095904703,1.798440707,0.32634022,0.005132473,0.790275509,0.034068574,0.263493588,2.368549968,0.055197125,20.58540264,0.005029519,1.085843188,1.784380588,5.067600722,0.319373533,1.141833984,0.764839942,110.3713146,0.157614037,15.26478537,5.461439915,0.534851651,14.68726298,14.0519422,9.935625304,0.543790888,86.93993968,4.393089446,4.284392002,0.355859463,25.28406858,0.022793991,0.52460045,1.558858464,4.460131387,209.8912462,6.191653383,0.472895347,0.149904377,0.142124417,4.973547372,0.089737181,0.025410395,0.006718075,0.774442977,15.70374772,0.004396286,0.040702984,122.3874144,42.97247466,0.007411572,0.023701922,0.01507806,57.00256209,0.030825818,0.000546,0.002368949,44.87801401,2.721016582,1.604202488,0.068244644,0.040618759,45.12850362,0.355405758,1.587207012,1.63750782,0.627723404,2.769173802,33.72165248,5.263587413,0.531829221,0.016688716,0.056107376,79.29602726,8.522746945,0.502080615,6.982441782,1.920898,14.046724,0.020467147,38.71818177,0.002021176,0.011670876,0.265738443,0.030002396,0.790807252,0.005834846,5.224443671,106.2762558,1.017626849,101.5927,0.051858983,0.001735218,5.345694735,17.17487426,1.759285178,159.4329093,0.487514256,0.00487796,0.005261173,2.564130374,0.083794328,0.163894695,1.240736147,0.006036107,0.133925362,79.9626023,4.545592884,0.000932,43.2670754,0.171161582,0.107605932,0.093643643,19.80916326,380.5350698,29.31795032,1.691143834,206.4430505,0.036766415,0.013987732,6.889442804,0.006958129,1.033929182,0.885603697,477.8827751,0.647165091,1.090187519,0.166731435,1.847674997,70.63828191,67.06443381,67.53624985,17.46619166,11.3284824,0.007864244,1.05329112,43.63088671,20.30609924,0.141614592,0.001370729,0.226907838,4.436911869,282.4523827,0.312774065,3.435154399,1.849553944,3.120658518,5.009357985,388.6270431,0.005400256,0.053970197
UO1_Set1_ALL_119_sample 073,8.082669303,4.144742276,11.69766013,295.943333,1.586865417,0.00326361,6.521585906,5.213772001,0.331169678,0.006187302,0.112790572,1.763143932,0.264841161,0.005239147,0.63353453,0.04883905,0.251922465,1.918408773,0.060843167,19.02911137,0.004709025,0.894525222,1.436723374,6.035917783,0.275878373,1.071840597,0.865270696,128.7416554,0.165315975,15.23867453,5.108309,0.483410513,10.44861951,9.41995203,12.16043115,0.493690811,70.34337653,4.120471992,3.943905245,0.460777451,26.33998587,0.02819929,0.597184594,2.24757111,2.860100036,204.767802,4.541926918,0.465323499,0.159606215,0.036870452,4.723347282,0.125578091,0.035643123,0.011965064,0.681477427,16.41662904,0.006438571,0.068810774,97.19857543,44.17900614,0.012262346,0.027187387,0.075447826,48.53224469,0.033440155,0.000629,0.002637331,33.64800639,2.712620258,1.677798546,0.068684178,0.077256112,35.30053796,0.341045711,1.290342898,1.722067505,0.619239608,2.501041435,32.56115403,6.512205897,0.460682223,0.018025051,0.053204749,64.44140399,8.286709866,0.329319633,7.0393226,2.04685504,11.57502339,0.029486011,38.54901615,0.002150208,0.012061802,0.333588032,0.03252844,0.682318432,0.006866063,5.094035828,99.49346523,1.021404898,109.3934054,0.048112009,0.006762616,5.606366103,18.47983916,1.900552291,147.0840664,0.500036897,0.006386419,0.006104482,2.844771203,0.07755197,0.201329056,0.965515473,0.005288782,0.100526209,74.79945526,6.342247346,0.0003425,36.8016693,0.191856593,0.149321036,0.098784382,28.22344372,368.0941743,25.50860182,2.445888652,183.3842855,0.078307931,0.03425228,10.391783,0.014419534,0.837903857,0.962690321,468.2184887,0.666665759,0.855704344,0.151425091,1.557043858,65.42221675,60.53670893,78.91526806,18.20488682,8.096722633,0.005384259,0.825054588,48.34645073,18.47055582,0.21067757,0.0015022,0.202104721,3.757599444,274.2793372,1.06327845,2.976132758,1.494035529,2.739932241,7.010119106,386.7709685,0.005709057,0.07067598
